EXCHANGE%3DNASDAQ
MARKET_OPEN_MINUTE=570
MARKET_CLOSE_MINUTE=960
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
174,708.01,708.355,707.81,708.32,1003
175,708.17,708.17,707.79,707.8,2465
176,708.24,708.25,707.95,708.17,3500
177,707.685,708.28,707.29,708.28,3439
178,707.92,707.995,707.3847,707.61,3500
179,708.1,708.1,708.01,708.01,200
180,707.99,708.09,707.97,708.09,300
181,708.135,708.15,708,708,1000
182,708.45,708.49,708.09,708.14,8022
183,709.2,709.46,707.7,708.4,7141
184,709.33,709.42,709.26,709.315,1604
185,709.24,709.41,709.08,709.4,4700
186,709.2,709.4,709.2,709.4,1216
187,709.33,709.33,709.25,709.25,1015
188,709.37,709.6971,709.19,709.33,7991
189,709.45,709.56,709.43,709.43,900
190,709.01,709.3799,709,709.25,5705
191,709.4,709.4,709.003,709.36,4216
192,709.5,709.5,709.15,709.15,1676
193,709.55,709.55,709.45,709.485,1400
195,709.77,709.77,709.3,709.55,4723
196,709.85,709.98,709.7096,709.75,4785
197,709.73,709.93,709.6,709.75,1700
198,709.8,709.9,709.5,709.68,1358
199,709.7628,709.7628,709.51,709.51,600
200,709.94,709.94,709.465,709.6386,2749
201,709.91,709.91,709.585,709.585,200
202,709.485,709.61,709.2,709.61,5865
203,709.9,709.9,709.5,709.5,800
204,709.89,709.89,709.69,709.69,700
205,710,710,709.655,709.7673,3255
206,709.755,709.99,709.71,709.8927,5366
207,709.89,709.89,709.5005,709.5005,1000
208,709.89,709.89,709.88,709.88,200
209,709.98,709.98,709.88,709.89,900
210,710.64,710.64,709.99,709.99,8360
211,710.31,710.66,710.31,710.64,1927
212,710.79,710.79,710.52,710.52,550
213,710,710.61,710,710.4,2388
214,710.53,710.59,710.048,710.145,1574
215,710.54,710.89,710.3311,710.71,2112
216,709.942,710.2318,709.5,710.0006,5700
217,710.15,710.258,709.95,710.09,1550
218,710.36,710.42,710.16,710.16,1754
219,710.16,710.36,710.16,710.36,1200
220,710.26,710.34,710.2,710.29,800
221,710.365,710.54,710.1,710.5022,3104
222,710.1,710.57,710.1,710.24,2163
223,709.601,710.135,709.601,710.08,1111
224,709.81,709.91,709.65,709.69,1300
225,708.83,709.86,708.5651,709.86,4124
226,709.08,709.08,708.83,708.83,1200
227,708.99,709.39,708.7818,708.7818,1473
228,708.8654,709.08,708.8654,709.078,500
229,709.015,709.1199,709.015,709.1199,300
230,708.58,709.12,708.53,709.12,2400
231,708.63,708.63,708.6299,708.6299,900
232,708.6,708.83,708.6,708.78,1000
233,708.86,708.86,708.54,708.6874,2062
234,709.0862,709.22,708.7522,708.87,1641
235,708.85,709.09,708.85,709.04,1914
236,708.17,708.72,708.17,708.51,1400
237,708.5129,708.5129,708.36,708.36,385
238,708.23,708.79,708.23,708.79,800
239,707.82,708,707.77,708,700
240,707.44,707.9,707.44,707.77,1910
241,707.07,707.2,706.55,707,3528
242,707.21,707.32,706.99,707.1975,2391
243,706.95,706.95,706.95,706.95,200
244,706.92,706.92,706.92,706.92,100
245,706.85,706.85,706.85,706.85,100
246,706.865,707.14,706.78,707.14,1215
247,706.685,706.87,706.63,706.758,2283
248,706.69,706.82,706.665,706.78,2600
249,706.82,706.83,706.65,706.65,3300
250,706.74,706.82,706.67,706.82,2600
251,706.68,706.68,706.68,706.68,200
252,706.3938,706.65,706.3115,706.65,1772
253,706.51,706.5199,705.98,706.21,2990
254,706.855,707.034,706.35,706.35,2250
255,707.42,707.42,706.75,706.75,1400
256,707.24,707.35,707.24,707.35,1419
257,707.55,707.55,707.31,707.35,1823
258,707.25,707.53,707.25,707.53,2050
259,707.23,707.3,707.23,707.3,200
260,707.322,707.35,707.215,707.23,2130
261,707.48,707.646,707.4,707.646,900
262,707.31,707.31,707.3,707.3,500
263,707.6985,707.71,707.535,707.535,3440
264,707.69,707.7,707.69,707.7,300
265,707.16,707.8625,707.16,707.8625,3800
266,706.98,707.02,706.7,706.96,2100
267,707.065,707.12,707.0195,707.0195,450
268,706.79,707.05,706.79,706.97,3245
269,706.35,706.7499,706.35,706.68,4003
270,706.6231,706.7,706.2608,706.7,1676
271,706.81,707.31,706.68,706.7,1800
272,706.74,707.1938,706.74,707.1938,1929
273,706.2,706.255,706.2,706.25,800
274,705.91,706.5799,705.575,706.5799,5453
275,705.66,706.18,705.62,705.67,1809
276,705.915,706.2164,705.61,705.96,5784
277,705.73,706.135,705.73,705.9,2990
278,705.81,705.81,705.5,705.5,5373
279,705.56,705.961,705.56,705.87,2833
280,705.52,705.55,705.52,705.55,300
282,705,705.3693,704.91,705.3693,1895
283,704.6801,704.77,704.6801,704.77,2200
284,705.3096,705.71,704.89,704.89,2450
285,705.02,705.616,704.91,705.3824,4703
286,704.6,705.175,704.53,704.96,4164
287,704.97,704.97,704.4,704.5023,2211
288,704.865,704.9,704.715,704.82,2371
289,705.124,705.14,704.6882,704.6882,1200
290,704.75,705.09,704.75,705.09,1103
291,704.978,704.978,704.34,704.8,2021
292,703.49,704.57,703.46,704.45,2299
293,703.67,704.2989,703.59,703.9,2100
294,703.9301,703.9301,703.7,703.7,1000
295,704.416,704.5199,703.99,704.04,4600
296,704.0772,704.46,704,704.3925,1255
297,703.48,703.8,703.3,703.8,1756
298,703.25,703.5,703.25,703.48,2600
299,703.4,703.8069,703.19,703.555,6166
300,703.44,703.44,703.41,703.42,900
301,704.09,704.16,703.44,703.65,5700
302,703.54,704.09,703.26,704.09,2400
303,703.15,703.5,703.15,703.5,300
304,703,703.215,703,703.215,948
305,703.1258,703.428,703,703.23,784
306,703.0376,703.145,702.62,702.8,2680
307,702.9711,703.32,702.66,702.88,1897
308,702.925,703.05,702.7868,703.05,2145
309,703.04,703.04,703.02,703.02,200
310,702.94,702.94,702.6,702.77,2685
311,702.53,702.53,702.53,702.53,600
312,702.2101,702.595,702.2101,702.53,2300
313,701.95,702.59,701.92,702.59,3679
314,701.51,701.75,701.3,701.75,4988
315,701.5401,701.892,701.3,701.5,2109
316,701.8475,701.89,701.42,701.746,3800
317,701.57,701.7,701.22,701.41,2100
318,701.5,701.8,701.5,701.75,3600
319,702.21,702.21,701.61,701.79,600
320,702.35,702.35,702.274,702.35,529
321,702.86,702.86,702.39,702.39,900
322,702.27,702.49,702.27,702.43,2450
323,703.42,703.49,702.4,702.4106,2935
324,703.86,703.86,702.86,702.86,1200
325,703.34,703.45,703.01,703.06,2000
326,703.544,703.6164,703.01,703.03,2650
327,702.94,703.37,702.8,703.31,3700
328,702.18,702.64,702.08,702.64,2329
329,701.58,702.2,701.41,701.9,11750
330,701.355,701.75,701.32,701.56,4690
331,701.5,701.655,701.22,701.36,3506
332,700.98,701.38,700.69,701,3404
333,701.1925,701.1925,700.9084,701.03,1750
334,701.3898,701.43,701.34,701.34,700
335,701.02,701.44,701,701.405,3341
336,700.2,700.99,700.2,700.99,4000
337,700,700.32,700,700.1,8148
338,699.63,700.25,699.63,699.95,7935
339,699.655,699.88,699.51,699.64,8476
340,699.7389,699.815,699.18,699.6695,5847
341,699.91,699.98,699.6,699.71,3514
342,699.45,699.92,699.45,699.8,3014
343,699.24,699.48,699.23,699.4755,1312
344,699.68,699.86,699.37,699.37,2591
345,699.33,699.68,699.05,699.68,4028
346,698.89,699.2,698.89,699.2,800
347,698.54,699.27,698.54,699.01,4617
348,698.83,698.87,698.32,698.52,5812
349,698.6,699.02,698.55,698.73,4286
350,698.95,698.95,698.6,698.62,1500
351,699.32,699.32,698.54,698.6,4091
352,699.925,699.98,699.17,699.36,5900
353,700.3138,700.5845,699.8,699.88,3068
354,699.61,700.4,699.56,700.1201,1810
355,699.75,700.0493,699.75,699.9579,1723
356,699.96,700.11,699.815,699.9985,4448
357,700.04,700.22,699.76,699.89,2500
358,699.8,700.04,699.5,700.04,2237
359,700.105,700.21,699.62,699.81,3370
360,700,700.61,700,700.527,7432
361,700.58,700.58,699.706,700.13,7950
362,700.465,700.54,700.16,700.53,2200
363,700.82,701.25,700.68,700.95,3647
364,701.31,701.32,700.58,700.8,1850
365,701.2695,701.3,700.61,701.2,4016
366,700.66,701.17,700.65,701.0964,1900
367,700.86,700.86,700.41,700.64,2257
368,700.8142,700.91,700.354,700.82,2836
369,700.9125,700.95,700.45,700.63,2565
370,701.6,701.79,700.735,700.93,8453
371,701,701.64,701,701.64,2800
372,701.35,701.56,700.8,700.9,2200
373,701.53,701.535,701.02,701.285,5359
374,701.8,702.1,701.41,701.41,4738
375,701.695,701.755,701.5,701.755,1200
376,702.04,702.57,701.68,701.68,11036
377,701.44,701.89,701.44,701.74,2200
378,700.95,701.48,700.95,701.48,1800
379,701.115,701.19,700.71,700.89,4364
380,700.425,701.04,700.06,701.04,8668
381,699.54,700.21,699.54,700.21,4967
382,699.3,699.7,699.25,699.67,4673
383,699.03,699.46,699,699.2701,8967
384,698.87,699.31,698.87,699,7382
385,699.85,700.06,698.87,698.87,7842
386,699.82,700.09,699.16,699.89,4480
387,699.52,699.748,699.01,699.69,8432
388,698.86,699.57,698.86,699.52,12264
389,698.43,699.42,698.33,698.91,13016
390,697.77,699.13,697.68,698.55,284897
a1456842600,702.47,703.62,702.47,703.62,15968
1,704.5,705,702.5,702.61,17592
2,703.9525,704.38,703.136,704.16,16771
3,704.33,704.76,703.5,703.61,10229
4,703.58,704.8,703.5,704.42,11007
5,702.47,704.2086,702.2,703.525,5886
6,702.1441,702.42,700.73,702.08,7864
7,702.61,703.41,701.912,701.912,5778
8,702.44,703.5,701.79,702.075,9801
9,701.725,702.23,699.77,702.23,15944
10,700.45,702.0999,700.45,701.735,10250
11,700.03,701.9,699.775,700.32,12051
12,701.5082,701.69,699.8,700.47,2650
13,703.5,703.5,701.72,701.72,5261
14,702.83,704.89,702.83,703.61,8433
15,702.03,703.028,701.28,702.84,6428
16,701.97,702.695,701.35,702.02,6668
17,701.74,703.4682,701.69,702.4,11865
18,701.11,701.57,700.9,701.29,1850
19,700.22,701.86,700.22,701.84,6679
20,702.375,702.375,700.71,700.86,4078
21,703.2499,703.2499,702.06,702.22,1920
22,702.41,703,702.23,703,2972
23,703.06,703.9,702.62,702.65,3686
24,702.89,703.43,702.77,703.14,1607
25,702.362,703.75,702.362,703.13,2610
26,703.0001,703.53,702.53,702.53,2280
27,703.51,704.39,703.23,703.2704,7112
28,704.3799,704.3799,703.431,703.655,2601
29,705.16,705.5,704.23,704.379,7956
30,704.974,705.6,704.29,705.22,6850
31,705.8305,705.95,704.72,704.72,5105
32,706.69,706.95,705.541,705.78,5656
33,706.54,706.95,706.38,706.9399,5803
34,706.5,707.2,706.275,706.73,4225
35,705.5965,706.9399,705.37,706.3164,4267
36,705.8136,706.58,705.8136,705.9,6064
37,707.51,707.545,706.35,706.35,6936
38,707.115,707.45,706.94,706.9801,3300
39,707.2375,707.75,706.59,706.891,4308
40,707.514,708,707.4301,707.68,2104
41,706.52,708.24,706.52,707.72,6675
42,705.94,706.6969,705.94,706.69,2810
43,707.23,707.38,706.3,706.3,2400
44,708.5,708.5,707.295,707.295,5655
45,708.55,708.6,707.61,708.12,4760
46,707.52,708.9,707.52,708.65,1849
47,707.9356,707.97,707.56,707.77,800
48,708.07,708.1248,707.6401,708.1248,2330
49,707.62,708.43,707.62,708.31,7050
50,707.76,708.42,707.5,707.7906,3100
51,709.3299,709.46,707.64,708.28,7883
52,708.98,709.45,708.89,708.96,5334
53,709.72,709.8,708.77,709.41,8944
54,710.67,711,709.59,709.89,9115
55,711.36,711.36,710.75,710.75,9175
56,710.59,711.95,710.59,711.465,9024
57,710.462,710.71,710.4,710.4801,2300
58,710.29,710.77,710.29,710.615,9134
59,710.4025,710.614,709.77,710.29,4032
60,710.79,711.25,710.01,710.08,3235
61,710.93,711.165,710.69,711.165,820
62,712.32,712.4,711.45,711.45,13403
63,711.87,712.2,711.1757,712.2,5335
64,712.295,712.295,711.7522,711.95,3125
65,711.33,712.4,711.33,712.19,5305
66,712.256,712.38,711.44,711.44,1176
67,712.46,712.53,712.02,712.3068,3410
68,712.3895,712.3895,711.72,712.14,2909
69,712.69,712.7,712.33,712.6,3959
70,712,712.95,711.7538,712.95,3102
71,711.7001,712.44,711.7001,712.22,3375
72,711.95,712.36,711.6,712.01,4572
73,712.25,712.25,711.57,711.6,3350
74,711.9299,712.02,711.7175,712.02,3690
75,712.28,712.32,711.7,711.9,7143
76,712.5,712.5,712.26,712.36,1499
77,712.95,712.95,712.36,712.36,1050
78,712.807,712.98,712.45,712.66,4303
79,712.67,713.03,712.4193,712.79,9428
80,712.81,713.0959,712.36,712.62,1845
81,712.46,713.33,712.2,712.78,6946
82,712.73,712.73,712.16,712.43,10213
83,713,713.05,712.54,712.74,5837
84,712.955,713,712.3418,712.83,3650
85,712.69,713.19,712.69,712.84,4473
86,712.7601,713.19,712.7601,713,1650
87,712.53,712.958,712.53,712.958,800
88,712.99,712.99,712.41,712.79,1081
89,711.3369,712.91,711.11,712.62,3980
90,711.51,711.6925,711.25,711.4,3000
91,711.27,711.95,711.055,711.055,5046
92,711.8665,711.87,711.42,711.44,1350
93,711.44,711.93,711.44,711.89,600
94,711.9,711.9,711.38,711.38,2559
95,712.255,712.255,711.88,711.8965,900
96,712.26,712.38,711.98,712.1,1849
97,712.01,712.245,712.01,712.0895,1300
98,711.97,712.3997,711.97,712.3997,1110
99,711.98,712.38,711.98,712.235,1535
100,712.36,712.55,712,712,2947
101,712.5,712.54,712.13,712.13,841
102,712.35,712.48,712.24,712.24,2202
103,712.146,712.65,712,712.24,6150
104,711.95,711.97,711.8521,711.97,648
105,712.36,712.36,712.1,712.1566,1530
106,712.2,712.21,712,712.21,1575
107,712.0054,712.54,711.91,712.32,3650
108,712.4388,712.61,712.12,712.12,1200
109,711.68,712.72,711.68,712.55,5418
110,712.02,712.32,711.5,711.7493,4023
111,712.36,712.36,711.95,711.95,2400
112,712.034,712.53,711.94,712.53,3207
113,711.72,712.03,711.72,712.03,500
114,712.04,712.14,711.72,712.0388,2371
115,712.4,712.45,712.03,712.31,810
116,712.28,712.48,712.12,712.12,3170
117,712.5,712.58,712.3,712.3,1000
118,712.34,713.01,712.34,712.655,2955
119,712.11,712.26,712.11,712.26,200
120,712.185,712.195,712,712,400
121,712.33,712.33,712.0001,712.17,1005
122,712.97,712.97,712.505,712.9,1120
123,712.79,713,712.51,712.51,1100
124,712.67,713.12,712.67,712.9177,2426
125,713,713.08,712.34,712.46,2350
126,713,713.01,712.79,713,1030
127,712.88,713.42,712.88,712.98,5659
128,713.5,713.5,713.16,713.16,1810
129,713.84,713.84,713.2201,713.795,5345
130,714.5933,714.71,714,714,2296
131,714.51,714.9,714.51,714.6491,3996
132,714.705,714.75,714.41,714.63,1960
133,714.68,714.9,714.57,714.9,2910
134,714.925,715.0961,714.705,714.9268,5822
135,714.62,714.87,714.42,714.8,4000
136,715.08,715.08,714.485,714.62,4029
137,714.9,714.9063,714.6401,714.85,4000
138,714.34,715.04,714.34,715.04,4581
139,714.46,714.68,714.3,714.559,1595
140,714.98,715,714.49,714.69,1350
141,714.58,715.12,714.475,715.02,2969
142,714.79,714.79,714.53,714.79,700
143,715.4,715.67,714.92,714.92,4379
144,715.41,715.46,715.02,715.16,7423
145,715.8,715.8,715.32,715.34,1100
146,715.14,715.86,715.1301,715.86,3818
147,715.26,715.45,715.11,715.12,1526
148,715,715.41,715,715.37,3278
149,715.58,715.58,715,715,2591
150,716,716,715.5,715.5,2318
151,715.67,715.99,715.59,715.99,700
152,716.03,716.03,715.97,715.97,1412
153,716.21,716.21,715.692,715.692,1142
154,716.14,716.37,715.95,716.37,2025
155,716.66,716.94,716.39,716.39,5250
156,716.3,716.89,716.27,716.8899,1789
157,717,717,716.4546,716.4546,9870
158,717.01,717.6384,716.775,716.96,6276
159,716.5506,717.4,716.5506,717.2202,2025
160,717.02,717.02,716.675,716.78,400
161,716.72,717.3,716.7,716.7,3140
162,716.84,717.11,716.7,716.77,5578
163,717.15,717.28,716.715,716.84,1450
164,716.575,717.06,716.46,717.06,2003
165,716.5,716.8,716.2901,716.56,3362
166,716.42,716.63,716.42,716.51,1400
167,717.02,717.02,716.56,716.74,8563
168,716.7,717.07,716.61,716.79,4200
169,717.06,717.06,716.85,716.85,1903
170,716.21,716.52,716.04,716.087,710
171,715.98,716.41,715.98,716.01,1550
172,716.36,716.36,716.08,716.28,810
173,716.526,716.526,716.305,716.4903,300
174,715.94,716.44,715.94,716.44,800
175,715.5466,715.99,715.5466,715.93,2211
176,715.81,716.11,715.679,715.679,4320
177,715.7816,715.81,715.575,715.7,1200
178,715.97,716,715.61,715.81,2390
179,715.7601,716,715.7601,716,200
180,716.52,716.52,716.02,716.15,2990
181,716.43,716.47,716.15,716.32,1739
182,716.3068,716.3068,716.1,716.15,700
183,715.5,716.08,715.49,716.08,2692
184,715.78,715.78,715.17,715.45,1750
185,715.72,715.8,715.5201,715.78,1225
186,715.38,715.836,715.22,715.82,1328
187,715.01,715.08,715.01,715.08,400
188,715.378,715.636,715,715,3550
189,714.91,715.29,714.6484,715.04,2844
190,714.3556,714.66,714.3556,714.66,425
191,714.8299,714.86,714.27,714.5,3876
192,714.69,714.69,714.04,714.58,3530
193,714.62,714.62,714.54,714.61,1000
194,714.79,714.79,714.21,714.3909,1400
195,714.68,714.68,714.42,714.62,800
196,714.87,714.87,714.59,714.59,900
197,715.27,715.27,714.51,714.6,2710
198,715.42,715.86,715.32,715.79,1800
199,715.26,715.46,715.25,715.25,600
200,714.7599,715.18,714.58,715.18,800
201,714.66,714.9,714.66,714.76,2000
202,714.45,714.9583,714.45,714.76,1600
203,714.217,714.2412,714.01,714.2412,922
204,714.49,714.49,714.49,714.49,200
205,714.45,714.45,714.45,714.45,100
207,714.48,714.48,714.4105,714.4291,650
208,714.16,714.36,714.16,714.36,500
209,714.48,714.55,714.2263,714.2263,1000
210,714.62,714.66,714.48,714.6,1100
211,714.15,714.5,714.15,714.37,1558
212,713.528,714.285,713.528,714.285,1500
213,713.75,713.75,713.425,713.59,2950
214,713.85,713.9358,713.68,713.9358,1394
215,714.16,714.19,713.93,713.94,1971
216,714.195,714.24,713.84,714.04,1177
217,713.895,714.38,713.89,714.35,1020
218,714.15,714.66,714.02,714.02,835
219,714.095,714.11,713.94,714.11,300
220,713.98,713.98,713.846,713.846,300
221,713.65,714.2103,713.65,713.94,2300
222,713.86,714.01,713.53,713.53,2000
223,714.255,714.255,713.86,713.86,400
224,714.37,714.41,714.06,714.06,1140
225,713.89,714.18,713.55,714.18,1000
227,713.497,713.62,713.43,713.62,1216
228,713.1,713.23,713.1,713.15,532
229,713.2346,713.245,713.2346,713.245,2290
230,713.37,713.37,713.18,713.23,1515
231,713.55,713.77,713.34,713.34,2315
232,713.52,713.52,713.52,713.52,800
233,713.95,713.95,713.67,713.7,600
234,713.4,713.96,713.4,713.96,2204
235,713.0301,713.11,713.0301,713.11,1250
236,713.315,713.315,713.315,713.315,100
237,713.45,714.04,713.45,713.59,4480
238,713.23,713.46,713.2,713.28,646
239,713.296,713.296,713,713,845
240,713.75,713.75,713.3,713.35,1210
241,713.8,714.19,713.55,713.56,4016
242,713.8,714.4,713.8,714.06,1130
243,714.1499,714.1499,713.61,713.61,240
244,713.74,713.8,713.66,713.77,800
246,713.53,713.69,713.5,713.51,600
247,713.85,713.88,713.6,713.65,1200
248,714.43,714.43,713.83,713.88,1258
249,714.42,714.42,714.17,714.17,600
251,714.45,714.53,714.2072,714.405,943
252,714.14,714.68,714.14,714.51,2400
253,714.3947,714.5799,714.207,714.48,2053
254,714.8985,714.8985,714.3,714.42,7950
255,715.3175,715.435,714.9,714.9,5973
256,715.1,715.1,714.66,715.02,1045
257,714.89,715.2399,714.89,715.2399,400
258,715.0999,715.0999,715.0999,715.0999,153
259,714.99,714.99,714.695,714.85,1441
260,714.99,714.99,714.94,714.99,1364
261,714.63,715.05,714.63,715,2740
262,714.76,714.96,714.56,714.6201,5374
263,714.36,714.74,714.3401,714.67,2020
264,714.56,714.745,714.3501,714.745,500
265,714.77,714.77,714.22,714.4871,5070
266,714.4637,714.76,714.199,714.76,6992
267,714.224,714.31,714.05,714.21,6300
268,714.48,714.75,714.22,714.355,1710
269,714.83,714.9,714.28,714.45,6138
270,715,715.015,714.6177,714.6177,5305
271,714.7,715.02,714.58,714.97,4448
272,715.51,715.55,714.7,714.7,6040
273,715.63,715.63,715.32,715.56,900
274,715.59,715.67,715.32,715.61,5877
275,715.45,715.8,715.39,715.74,2319
276,716.1,716.1,715.26,715.26,4415
277,715.76,716.23,715.51,716.15,5067
278,716.06,716.34,715.99,716.1,2795
279,715.436,716.3499,715.436,716.14,867
280,716.0099,716.1,715.93,716.1,624
281,716.4,716.44,715.81,715.81,1950
282,716.24,716.42,716.09,716.4,4600
283,716.42,716.4995,716.26,716.34,2600
284,716.41,716.63,716.36,716.5,1600
285,715.74,716.59,715.44,716.59,14966
286,716.08,716.16,715.49,715.8037,2596
287,716.242,716.3,716.085,716.2,2939
288,716.46,716.46,715.95,716.24,1800
289,715.96,716.155,715.96,716.155,200
290,716.21,716.2971,716.1,716.2971,875
291,716.1,716.1,715.86,715.97,1000
292,715.76,716,715.72,715.98,875
293,716.01,716.18,715.72,715.76,2800
294,715.75,716.0226,715.5,715.83,2247
295,715.31,715.83,715.31,715.83,1800
296,715.53,715.53,715.04,715.53,1100
297,715.04,715.53,715.04,715.25,3022
298,714.97,715.4599,714.88,715.25,2600
299,715.77,715.79,714.9,714.93,3027
300,715.49,715.6834,715.49,715.61,2100
301,715.68,715.8278,715.49,715.64,2040
302,715.607,715.69,715.55,715.65,1200
303,715.79,715.8869,715.79,715.8869,200
304,716,716,715.76,715.8,1400
305,716.28,716.29,716,716,1100
306,715.99,716.09,715.92,716.04,1200
307,715.564,715.815,715.564,715.81,900
308,715.67,715.91,715.56,715.91,1100
309,715.41,715.78,715.34,715.78,1800
310,715.725,715.725,715.55,715.55,300
311,716.12,716.12,716.12,716.12,100
312,716.38,716.38,716.0501,716.17,649
313,716.9,717,716.4,716.4,3653
314,716.9,717.05,716.7,717,1773
315,715.89,717.03,715.86,717.03,4946
316,716.6,716.8267,716.09,716.09,2225
317,716.91,716.91,716.4033,716.4033,446
318,716.83,717.23,716.77,717.01,900
319,716.9,717.12,716.67,716.67,5746
320,716.44,716.86,716.44,716.61,6363
321,716.34,716.76,716.34,716.58,3065
322,716.78,716.99,716.25,716.68,5228
323,716.6701,716.97,716.6701,716.778,750
324,716.52,716.74,716.52,716.6903,976
325,716.8044,716.8044,716.61,716.61,500
326,717.08,717.31,716.52,716.8,7949
327,717.45,717.45,716.6801,717.08,1175
328,717.475,717.5,717.19,717.4123,2700
329,717.7538,717.8,717.55,717.65,2630
330,717.96,718,717.73,717.845,5780
331,717.69,718.22,717.69,718.008,4100
332,717.87,718.08,717.4801,717.4801,1420
333,718.3576,718.465,718.11,718.15,2173
334,718.32,718.38,717.79,718.31,2700
335,718.245,718.37,718.1475,718.25,3120
336,718.41,718.735,718.35,718.5,2501
337,718.24,718.49,718.07,718.475,1075
338,718.5,718.615,718.22,718.22,2150
339,718.5,718.77,718.31,718.58,4660
340,718.21,718.51,718.21,718.51,1210
341,718.26,718.7,718.17,718.3,4713
342,718.0485,718.4,717.92,718.03,2009
343,717.74,718.32,717.74,718.2275,6097
344,718.055,718.14,717.7306,717.78,1670
345,718.14,718.26,717.86,718.05,3104
346,717.79,718.3,717.79,718.16,4526
347,718.27,718.34,717.82,717.82,2679
348,718.43,718.53,718.3,718.3,5136
349,717.71,718.47,717.71,718.41,4100
350,717.55,717.9,717.52,717.8375,1600
351,717.17,717.85,717.01,717.58,5213
352,717.38,717.43,717.18,717.18,1503
353,717.55,717.55,717.265,717.51,5185
354,717.0462,717.589,716.975,717.589,1771
355,716.62,717.02,716.45,717,3600
356,716.49,716.71,716.27,716.63,6039
357,716.95,716.98,716.62,716.62,1800
358,717.51,717.51,716.99,716.99,2950
359,717.23,717.66,717.23,717.51,4300
360,717.3665,717.57,717.19,717.2,1900
361,716.72,717.48,716.55,717.1,3119
362,717.09,717.09,716.6588,716.66,4927
363,716.77,717.08,716.6772,717.04,2337
364,716.7,717.27,716.5,716.6798,8907
365,716.54,716.78,716.37,716.59,3775
366,716.315,716.85,716.3,716.525,4075
367,716.55,716.62,716.33,716.5,1848
368,716.64,716.66,716.33,716.53,2500
369,716.49,716.74,716.265,716.74,1700
370,716.32,716.67,716.31,716.45,3710
371,716.3,716.3975,716.15,716.25,1715
372,716.23,716.4,716.02,716.35,3819
373,715.8801,716.3,715.765,716.23,4650
374,716.55,716.75,716,716,3700
375,716.5701,716.97,716.5701,716.71,4425
376,717.01,717.01,716.736,716.78,3255
377,717.4501,717.4501,717,717.16,5287
378,717.25,717.49,717.0715,717.45,7220
379,716.81,717.44,716.76,717.37,4471
380,717.33,717.33,716.56,716.81,5521
381,717.22,717.27,717,717.19,5160
382,717.43,717.55,717.19,717.21,7740
383,717.45,717.51,717,717.46,4976
384,717.36,717.55,717.32,717.46,2300
385,717.26,717.3268,717.09,717.3,6326
386,717.23,717.5885,717,717.26,10751
387,716.95,717.19,716.62,717.11,8723
388,717.4,717.4,716.88,716.97,7526
389,717.02,717.39,716.81,717.39,16036
390,718.81,718.81,718.81,718.81,84069
a1456929000,719.45,719.45,719,719,18229
1,718.71,719.05,718.59,719.05,2510
2,718.33,719.21,718.1,718.31,8145
3,715.7,718.26,715.7,718.15,8742
4,718.8,718.8,715.75,715.75,13641
5,717.68,719.4,717.62,718.43,9451
6,719.33,719.399,716.77,717.5,6648
7,719.62,720,718.07,719.37,12024
8,716.24,719.72,716.23,719.0001,7965
9,715.25,716.255,714.96,716.23,10517
10,717.307,717.307,715.29,715.3,4720
11,718.4799,718.4799,716.49,717.3715,2328
12,716.6885,718.105,716.6885,718.105,6417
13,717.94,718,716.7587,717.01,1200
14,716.88,717.62,716.37,717.45,4551
15,716.745,717.18,716,716.77,7010
16,718.3,718.3,716.21,717.17,11161
17,716,717.78,716,717.78,3580
18,717.21,717.21,715.5,716,3817
19,716,716.695,715.96,716.5,2223
20,714.905,715.73,714.67,715.73,3788
21,714.57,715.18,714.57,715.06,3800
22,713.73,714.92,713.73,714.44,9961
23,713.812,714.0225,712.53,713.51,10809
24,713.104,713.83,712.5,713.4538,8222
25,712.8,714.02,712.8,713.64,2871
26,712.05,713.7,712.05,713.22,7538
27,713.32,713.5576,712,712,5815
28,713.482,714.1613,713.2601,713.48,2600
29,715.34,715.34,713.6001,713.7325,6242
30,715.14,715.41,714.83,715.41,1452
31,715.55,715.93,714.9475,715.2,5488
32,716.75,716.79,715.67,715.8,2606
33,716.68,716.73,716.2771,716.34,1793
34,715.29,716.3,715.03,716.23,1600
35,715.11,715.59,714.94,715.59,1300
36,715.4,716.026,715.4,715.71,2200
37,717.52,717.52,715.58,715.58,3300
38,717.03,718,716.73,718,3167
39,717.21,717.87,716.77,716.86,3750
40,717.04,717.7099,716.7,717.7099,3410
41,716.4,717.18,715.937,717.18,2816
42,716.84,717.65,716.64,716.64,3616
43,717.18,717.18,716.31,716.751,1600
44,717.31,717.73,716.8,717.21,4179
45,717.85,717.85,716.7701,716.775,4762
46,718.7037,718.8259,717.4,717.842,16609
47,717.3677,718.8,717.28,718.8,4050
48,718.7,718.7,717.38,717.78,4450
49,717.86,718.84,717.86,718.7,2770
50,718.955,718.96,717.8111,718.05,4287
51,718.18,718.96,718.05,718.96,3077
52,718.2232,718.53,718.07,718.26,1200
53,717.99,718.32,717.99,718.29,1125
54,717.69,717.74,717.69,717.74,400
55,717.5999,718.11,717.45,717.5,2325
56,717.035,717.5802,717.001,717.3,1100
57,717.44,717.5,717.1,717.2853,1865
58,718.01,718.01,717.3011,717.4633,1195
